1	2	3	4	5	6	7	8
NonRel	adequate hematologic function ( [s1] absolute neutrophil count [ anc ] [e1] ≥ @NUMBER cells / µl ; hemoglobin ≥ @NUMBER g / dl , platelets ≥ @NUMBER / µl )	adequate hematologic function ( absolute neutrophil count [ anc ] ≥ @NUMBER cells / µl ; [s2] hemoglobin [e2] ≥ @NUMBER g / dl , platelets ≥ @NUMBER / µl )	clinical_variable	clinical_variable	960_0	960_2	960.0
NonRel	adequate hematologic function ( absolute neutrophil count [ anc ] ≥ [s1] @NUMBER cells / µl [e1] ; hemoglobin ≥ @NUMBER g / dl , platelets ≥ @NUMBER / µl )	adequate hematologic function ( absolute neutrophil count [ anc ] ≥ @NUMBER cells / µl ; hemoglobin ≥ [s2] @NUMBER g / dl [e2] , platelets ≥ @NUMBER / µl )	lower_bound	lower_bound	960_1	960_3	960.0
NonRel	adequate hematologic function ( absolute neutrophil count [ anc ] ≥ @NUMBER cells / µl ; [s1] hemoglobin [e1] ≥ @NUMBER g / dl , platelets ≥ @NUMBER / µl )	adequate hematologic function ( absolute neutrophil count [ anc ] ≥ @NUMBER cells / µl ; hemoglobin ≥ @NUMBER g / dl , [s2] platelets [e2] ≥ @NUMBER / µl )	clinical_variable	clinical_variable	960_2	960_4	960.0
NonRel	adequate hematologic function ( absolute neutrophil count [ anc ] ≥ @NUMBER cells / µl ; hemoglobin ≥ [s1] @NUMBER g / dl [e1] , platelets ≥ @NUMBER / µl )	adequate hematologic function ( absolute neutrophil count [ anc ] ≥ @NUMBER cells / µl ; hemoglobin ≥ @NUMBER g / dl , platelets ≥ [s2] @NUMBER / µl [e2] )	lower_bound	lower_bound	960_3	960_5	960.0
hasValue	adults > or = [s1] @NUMBER years [e1] of age	adults > or = @NUMBER years of [s2] age [e2]	lower_bound	age	961_0	961_1	961.0
hasValue	[s1] baseline psa [e1] must be ≥ @NUMBER ng / ml at the time of screening	baseline psa must be ≥ [s2] @NUMBER ng / ml [e2] at the time of screening	clinical_variable	lower_bound	962_0	962_1	962.0
hasTemp	history of another [s1] cancer [e1] is exclusionary unless it is believed to be likely cured or is unlikely to be fatal in the next @NUMBER years	history of another cancer is exclusionary unless it is believed to be likely cured or is unlikely to be fatal in the [s2] next @NUMBER years [e2]	cancer	upper_bound	963_0	963_1	963.0
NonRel	[s1] major surgery [e1] , radiation , or treatment with any other investigational drug within @NUMBER weeks of study treatment	major surgery , [s2] radiation [e2] , or treatment with any other investigational drug within @NUMBER weeks of study treatment	treatment	treatment	964_0	964_1	964.0
NonRel	major surgery , [s1] radiation [e1] , or treatment with any other investigational drug within @NUMBER weeks of study treatment	major surgery , radiation , or [s2] treatment with any other investigational drug [e2] within @NUMBER weeks of study treatment	treatment	treatment	964_1	964_2	964.0
NonRel	major surgery , radiation , or [s1] treatment with any other investigational drug [e1] within @NUMBER weeks of study treatment	major surgery , radiation , or treatment with any other investigational drug within @NUMBER weeks of [s2] study treatment [e2]	treatment	treatment	964_2	964_4	964.0
NonRel	patients must not be on active [s1] lhrh agonist [e1] / antagonist therapy and must have testosterone level > @NUMBER ng / dl	patients must not be on active lhrh agonist / [s2] antagonist therapy [e2] and must have testosterone level > @NUMBER ng / dl	treatment	treatment	966_0	966_1	966.0
NonRel	patients must not be on active lhrh agonist / [s1] antagonist therapy [e1] and must have testosterone level > @NUMBER ng / dl	patients must not be on active lhrh agonist / antagonist therapy and must have [s2] testosterone level [e2] > @NUMBER ng / dl	treatment	clinical_variable	966_1	966_2	966.0
NonRel	patients on stable dose of [s1] 5-alpha reductase inhibitors [e1] for benign prostatic hypertrophy for at least @NUMBER months may continue	patients on stable dose of 5-alpha reductase inhibitors for [s2] benign prostatic hypertrophy [e2] for at least @NUMBER months may continue	treatment	chronic_disease	967_0	967_1	967.0
NonRel	very fast psa doubling time of less than [s1] @NUMBER weeks [e1] , if the absolute psa is > @NUMBER ng / ml	very fast psa doubling time of less than @NUMBER weeks , if the absolute psa is > [s2] @NUMBER ng / ml [e2]	upper_bound	lower_bound	968_1	968_2	968.0
NonRel	age [s1] @NUMBER [e1] - @NUMBER	age @NUMBER - [s2] @NUMBER [e2]	lower_bound	upper_bound	969_1	969_2	969.0
hasValue	[s1] isi cutoff score [e1] of @NUMBER or higher	isi cutoff score of [s2] @NUMBER [e2] or higher	clinical_variable	lower_bound	970_0	970_1	970.0
hasTemp	stable medication for [s1] ibs [e1] for at least @NUMBER month	stable medication for ibs for at least [s2] @NUMBER month [e2]	chronic_disease	lower_bound	971_0	971_1	971.0
NonRel	[s1] @NUMBER [e1] - @NUMBER years of age	@NUMBER - [s2] @NUMBER years [e2] of age	lower_bound	upper_bound	973_0	973_1	973.0
NonRel	have an aver age steps / day less than the [s1] @NUMBER th percentile [e1] for age and gender ( e.g. , < @NUMBER steps / day for 10-year old girls and < @NUMBER steps / day for 10-year old boys )	have an aver age steps / day less than the @NUMBER th percentile for age and gender ( e.g. , < [s2] @NUMBER [e2] steps / day for 10-year old girls and < @NUMBER steps / day for 10-year old boys )	upper_bound	upper_bound	974_1	974_2	974.0
NonRel	have an aver [s1] age [e1] steps / day less than the @NUMBER th percentile for age and gender ( e.g. , < @NUMBER steps / day for 10-year old girls and < @NUMBER steps / day for 10-year old boys )	have an aver age steps / day less than the @NUMBER th percentile for age and gender ( e.g. , < @NUMBER steps / day for 10-year [s2] old [e2] girls and < @NUMBER steps / day for 10-year old boys )	age	age	974_0	974_3	974.0
NonRel	have an aver age steps / day less than the @NUMBER th percentile for age and gender ( e.g. , < @NUMBER steps / day for 10-year [s1] old [e1] girls and < @NUMBER steps / day for 10-year old boys )	have an aver age steps / day less than the @NUMBER th percentile for age and gender ( e.g. , < @NUMBER steps / day for 10-year old [s2] girls [e2] and < @NUMBER steps / day for 10-year old boys )	age	gender	974_3	974_4	974.0
NonRel	have an aver age steps / day less than the @NUMBER th percentile for age and gender ( e.g. , < [s1] @NUMBER [e1] steps / day for 10-year old girls and < @NUMBER steps / day for 10-year old boys )	have an aver age steps / day less than the @NUMBER th percentile for age and gender ( e.g. , < @NUMBER steps / day for 10-year old girls and < [s2] @NUMBER [e2] steps / day for 10-year old boys )	upper_bound	upper_bound	974_2	974_5	974.0
NonRel	have an aver age steps / day less than the @NUMBER th percentile for age and gender ( e.g. , < @NUMBER steps / day for 10-year old [s1] girls [e1] and < @NUMBER steps / day for 10-year old boys )	have an aver age steps / day less than the @NUMBER th percentile for age and gender ( e.g. , < @NUMBER steps / day for 10-year old girls and < @NUMBER steps / day for 10-year old [s2] boys [e2] )	gender	gender	974_4	974_6	974.0
hasTemp	have a known additional [s1] malignancy [e1] that is progressing or required active treatment within the past @NUMBER year	have a known additional malignancy that is progressing or required active treatment within the [s2] past @NUMBER year [e2]	cancer	upper_bound	976_0	976_1	976.0
hasValue	[s1] life expectancy [e1] of at least @NUMBER months	life expectancy of at least [s2] @NUMBER months [e2]	clinical_variable	lower_bound	977_0	977_1	977.0
hasTemp	participated within the [s1] last @NUMBER days [e1] in a clinical trial involving an investigational product	participated within the last @NUMBER days in a [s2] clinical trial [e2] involving an investigational product	upper_bound	treatment	978_0	978_1	978.0
NonRel	[s1] prior radiation therapy [e1] for treatment of cancer is allowed to < @NUMBER % of the bone marrow	prior radiation therapy for treatment of [s2] cancer [e2] is allowed to < @NUMBER % of the bone marrow	treatment	cancer	979_0	979_1	979.0
NonRel	infected with [s1] hepatitis b [e1] or diagnosed with renal insufficiency ( glomerular filtration rate < @NUMBER ) *stage @NUMBER	infected with hepatitis b or diagnosed with [s2] renal insufficiency [e2] ( glomerular filtration rate < @NUMBER ) *stage @NUMBER	chronic_disease	chronic_disease	980_0	980_1	980.0
NonRel	infected with hepatitis b or diagnosed with [s1] renal insufficiency [e1] ( glomerular filtration rate < @NUMBER ) *stage @NUMBER	infected with hepatitis b or diagnosed with renal insufficiency ( [s2] glomerular filtration rate [e2] < @NUMBER ) *stage @NUMBER	chronic_disease	clinical_variable	980_1	980_2	980.0
NonRel	report behavioral risk for [s1] hiv infection [e1] hiv infection , consistent with centers for disease control and prevention guidelines for prescribing prep : condomless anal intercourse with at least one hiv-infected or unknown serostatus partner in the past three months	report behavioral risk for hiv infection [s2] hiv [e2] infection , consistent with centers for disease control and prevention guidelines for prescribing prep : condomless anal intercourse with at least one hiv-infected or unknown serostatus partner in the past three months	chronic_disease	chronic_disease	981_0	981_1	981.0
NonRel	report behavioral risk for hiv infection hiv infection , consistent with centers for disease control and prevention guidelines for prescribing prep : condomless anal intercourse with at least [s1] one [e1] hiv-infected or unknown serostatus partner in the past three months	report behavioral risk for hiv infection hiv infection , consistent with centers for disease control and prevention guidelines for prescribing prep : condomless anal intercourse with at least one hiv-infected or unknown serostatus partner in the [s2] past three months [e2]	lower_bound	upper_bound	981_2	981_3	981.0
hasValue	> [s1] @NUMBER years [e1] of age	> @NUMBER years of [s2] age [e2]	lower_bound	age	982_0	982_1	982.0
hasValue	[s1] macular ischemia [e1] ( defined as greater than @NUMBER disc areas ) , as assessed by the investigator	macular ischemia ( defined as greater than [s2] @NUMBER [e2] disc areas ) , as assessed by the investigator	clinical_variable	lower_bound	983_0	983_1	983.0
hasTemp	[s1] prior intravitreal or subconjunctival treatment with cortical steroids [e1] within @NUMBER days of screen in the study eye	prior intravitreal or subconjunctival treatment with cortical steroids within [s2] @NUMBER days [e2] of screen in the study eye	treatment	upper_bound	984_0	984_1	984.0
NonRel	[s1] prior treatment [e1] prior treatment with anti vegf in the study within @NUMBER days of screen in the study eye	prior treatment [s2] prior treatment with anti vegf [e2] in the study within @NUMBER days of screen in the study eye	treatment	treatment	985_0	985_1	985.0
NonRel	sexually active [s1] men [e1] * or women of childbearing potential** who are unwilling to practice adequate contraception start of the first treatment , during the study , and for at least @NUMBER months after the last dose	sexually active men * or [s2] women [e2] of childbearing potential** who are unwilling to practice adequate contraception start of the first treatment , during the study , and for at least @NUMBER months after the last dose	gender	gender	986_0	986_1	986.0
NonRel	sexually active men * or [s1] women [e1] of childbearing potential** who are unwilling to practice adequate contraception start of the first treatment , during the study , and for at least @NUMBER months after the last dose	sexually active men * or women of childbearing potential** who are [s2] unwilling to practice adequate contraception [e2] start of the first treatment , during the study , and for at least @NUMBER months after the last dose	gender	contraception_consent	986_1	986_2	986.0
NonRel	sexually active men * or women of childbearing potential** who are [s1] unwilling to practice adequate contraception [e1] start of the first treatment , during the study , and for at least @NUMBER months after the last dose	sexually active men * or women of childbearing potential** who are unwilling to practice adequate contraception start of the first [s2] treatment [e2] , during the study , and for at least @NUMBER months after the last dose	contraception_consent	treatment	986_2	986_3	986.0
NonRel	[s1] cirrhosis [e1] or elevated liver transaminases > @NUMBER x uln	cirrhosis or [s2] elevated liver transaminases [e2] > @NUMBER x uln	chronic_disease	clinical_variable	987_0	987_1	987.0
hasTemp	clinically stable in the [s1] last @NUMBER weeks [e1] with no evidence of copd exacerbation	clinically stable in the last @NUMBER weeks with no evidence of [s2] copd exacerbation [e2]	upper_bound	chronic_disease	988_0	988_1	988.0
hasValue	[s1] fev1 % [e1] predicted ≥ @NUMBER %	fev1 % predicted ≥ [s2] @NUMBER % [e2]	clinical_variable	lower_bound	989_0	989_1	989.0
hasTemp	[s1] revascularization procedure [e1] in the last year prior to screening	revascularization procedure in the [s2] last year [e2] prior to screening	treatment	upper_bound	990_0	990_1	990.0
hasValue	[s1] sweat chloride [e1] > @NUMBER meq / l )	sweat chloride > [s2] @NUMBER meq / l [e2] )	clinical_variable	lower_bound	991_0	991_1	991.0
hasTemp	use of continuous [s1] oxygen therapy [e1] of greater than @NUMBER liters per minute	use of continuous oxygen therapy of greater than [s2] @NUMBER liters per minute [e2]	treatment	lower_bound	992_0	992_1	992.0
NonRel	weight of [s1] @NUMBER kg [e1] - @NUMBER kg	weight of @NUMBER kg - [s2] @NUMBER kg [e2]	lower_bound	upper_bound	993_1	993_2	993.0
NonRel	age [s1] @NUMBER [e1] - @NUMBER	age @NUMBER - [s2] @NUMBER [e2]	lower_bound	upper_bound	994_1	994_2	994.0
NonRel	[s1] female partner [e1] afc < @NUMBER	female partner [s2] afc [e2] < @NUMBER	gender	clinical_variable	995_0	995_1	995.0
NonRel	[s1] female partner [e1] age > @NUMBER	female partner [s2] age [e2] > @NUMBER	gender	age	996_0	996_1	996.0
NonRel	couples planning in [s1] vitro fertilization ( ivf ) [e1] with or without intracytoplasmic sperm injection for unexplained infertility at the ucsf center for reproductive health with a history of poor embryo quality as defined by ≤ @NUMBER % high quality d3 embryos in a prior ivf cycle	couples planning in vitro fertilization ( ivf ) with or without [s2] intracytoplasmic sperm injection [e2] for unexplained infertility at the ucsf center for reproductive health with a history of poor embryo quality as defined by ≤ @NUMBER % high quality d3 embryos in a prior ivf cycle	treatment	treatment	998_0	998_1	998.0
